id,p4,q4,p9,q9,v4
422,8.263232432,-19.95847076,100.2917148,70.17963205,1.001725377
423,-9.433231446,9.022588148,-7.162714063,25.01654822,0.976996282
424,11.44939955,24.22702788,135.2252985,45.31038144,0.979984104
425,-6.794450975,13.05482755,79.23562054,-6.496668248,0.997798087
426,3.036328561,29.88177971,-17.58065048,28.13234533,0.976606722
427,-0.381133478,-4.778638319,4.460678442,-10.25090037,1.022906938
428,39.03263528,33.26586334,47.16779448,-42.87631983,1.016586104
429,39.07457174,-21.57180759,71.51490277,-19.00370649,1.008124573
430,-5.259455135,21.42160393,135.3923733,48.84505428,0.977523178
431,24.72844724,-13.44760199,133.2856269,-47.73136294,1.028655319
432,18.36172246,3.737922369,-3.460867997,32.58845582,0.999987431
433,18.7207853,27.88218498,77.44704618,-4.622441772,1.017361403
434,38.10959843,6.59994591,57.49398627,-47.17559017,1.023368507
435,24.36960567,34.16543282,110.6779144,-25.22380733,0.997138342
436,-10.62864121,-11.89907478,6.87677528,-15.1450909,1.044115657
437,27.04760395,-24.17595616,41.53539749,11.18843633,1.015204321
438,25.23978429,19.72486813,55.28203607,20.46618647,1.013174952
439,-8.018140923,-24.22120829,55.10741591,18.55957009,1.028380737
440,16.60621959,-24.59968623,-4.036536527,-29.180905,1.012402994
441,21.99365436,6.921711267,13.54958716,26.09756133,1.008045633
442,-8.808375615,-8.096755285,42.20765693,51.64818659,1.008563621
443,-6.302569533,29.17953191,100.0239506,-43.7963345,1.016563169
444,12.08216501,19.12405367,-1.962393134,-48.33433959,1.010368653
445,9.62533036,-11.01538579,43.3507813,59.50028078,0.988219059
446,14.09929238,-21.81698457,121.6606079,30.58910611,1.009070786
447,17.47065633,-11.79730627,47.68136714,53.20747084,0.9892175
448,20.87896865,11.01720423,-8.725726281,4.2980691,1.003570365
449,1.785428566,23.46349682,70.29503723,48.15706885,0.985535576
450,33.25600186,4.895983644,61.82492279,-7.658354571,1.008517766
451,9.854792219,31.77232083,-31.33122708,50.37134282,1.002226844
452,41.21991326,13.83856556,50.77151826,-10.29514713,0.991838491
453,0.72827842,-11.87939107,62.90261719,-7.603486225,1.020672716
454,7.421672777,35.44855662,-21.64225735,3.616717112,0.981238291
455,35.7456333,12.911563,-19.56044822,44.98096963,0.97921725
456,16.06547287,7.502876422,91.32151848,4.793870118,0.99594394
457,29.97329002,0.387409649,-4.93848987,72.90316912,0.98536557
458,13.45933327,28.28079261,46.48388722,56.1371294,0.980057439
459,-10.22537764,15.70478045,26.98817426,38.26966575,0.997359441
460,26.4904059,18.39399389,91.07033255,72.11524024,0.98363249
461,6.35277382,23.65219432,-22.22926214,23.95940057,0.997755544
462,21.69826647,32.2302885,-8.888037209,50.1164355,0.966037044
463,17.82973526,-14.81259407,-8.148078984,-15.62977411,1.030169966
464,-3.524338382,-7.627125931,135.4847736,63.57975767,1.005101455
465,36.88084386,7.41342469,2.435702995,57.01218546,0.997726183
466,32.65615929,4.912048795,21.64037988,55.78641115,0.986520863
467,10.13843395,18.50235081,42.22635858,73.67187585,0.989492062
468,7.810844252,-16.14720113,101.7337251,35.26202815,0.998191088
469,-10.79301623,25.02971713,50.89754693,37.57561957,0.991134354
470,-7.2886833,-19.5602224,70.01803003,-21.75898656,1.034371647
471,22.1998867,13.56456427,-26.50433587,40.44048067,1.000083421
472,31.07913806,7.29989025,-15.30658696,-29.88115555,1.017847602
473,12.24806699,20.97569322,96.94120931,49.81610277,0.971984097
474,37.53988415,1.561924519,79.58456306,70.11791624,0.989355694
475,10.2818402,9.82949682,65.47080165,61.40535719,1.001273581
476,29.70310043,24.73540741,7.690560684,-7.677294595,1.013764631
477,40.58806195,33.81238506,67.68593359,63.12393055,0.962218084
478,15.80958345,23.54229875,38.71207854,73.97439273,0.979550862
479,29.35722913,22.28449075,88.62847048,-43.21737019,1.029165867
480,30.7298112,7.33447935,0.142910285,51.69866754,0.975063036
481,-8.418094664,28.52039427,114.7751293,71.79776935,0.970100347
482,19.08061568,-0.482408763,-5.080862183,-25.39366087,0.998338241
483,-2.782996151,13.37546147,90.93957633,56.72124442,0.972643685
484,7.321655219,29.89258506,97.04922543,71.11895387,0.970760361
485,3.245343034,-11.21401578,48.72733116,57.33994017,0.992445629
486,14.90429897,4.120017285,-8.796140597,-24.73861969,0.998480171
487,28.83324763,22.80664771,8.78682486,44.9358967,0.959709962
488,1.659692352,-22.53583392,-28.54498031,-13.60311698,1.013157858
489,43.00298747,32.88836158,28.90425334,31.69965028,0.969863156
490,37.97733711,-2.205404508,-26.51144353,-17.19504254,0.993645924
491,17.51616326,-18.64926949,63.79025932,51.54930603,1.006720199
492,-0.673145422,26.00547948,23.8260139,56.2312624,0.974042336
493,16.09829704,-0.969832527,-21.5299346,-49.34748148,1.034583905
494,12.32240445,5.004261304,21.45318832,-13.41224868,1.004409014
495,3.251985335,13.98448109,71.43668095,-28.05902308,0.991913974
496,-11.19681359,-23.24153899,3.009301331,-12.3578875,1.024458316
497,28.44022398,21.0921413,-27.3447522,-13.69105555,0.972839634
498,4.360439782,-15.90128307,98.04466439,43.02193869,1.01383304
499,-3.767059789,28.06410172,-35.85968591,50.05107851,0.959719789
500,-2.620527135,27.59774362,112.5283342,67.02607244,0.986259155
501,0.419969935,6.788994753,92.8676528,27.84216681,1.011539017
502,30.54130491,1.080887727,50.20295237,49.98546647,0.994222719
503,8.047889908,-4.464773383,-22.36511882,55.82681734,1.002597348
504,24.94109643,-9.147090362,-12.20172569,72.94612755,0.981130131
505,10.43104085,17.74983621,53.41545071,-37.71375806,1.022956721
506,40.15159445,-13.40825253,92.01243896,53.16136761,0.995457568
507,5.967157478,-24.62397648,64.5282986,-40.76799607,1.022854971
508,-5.512811669,-8.596552844,-31.78284447,60.36805252,1.001479429
509,4.410290144,17.23612744,9.635174827,67.59496535,0.969743608
510,29.35993731,34.38567539,-5.680544121,67.76673266,0.968253465
511,19.28766761,12.80063489,-3.08143012,59.34669482,1.007004271
512,33.34485856,36.33621878,115.9605254,2.341059277,1.002815084
513,41.11709893,35.43615871,37.03912178,0.591054109,1.010263128
514,26.50975852,22.12804309,-30.95495136,-13.10237385,0.992091123
515,-0.688762716,-4.716774324,-2.88399876,69.9950947,0.990659624
516,15.97214419,26.73337104,64.05740189,14.43720732,1.005153455
517,36.89194639,-21.39487696,91.59233311,70.81148301,0.980025214
518,5.331559247,-19.5771261,116.727497,-39.55115892,1.015722769
519,15.36091287,-9.169181963,21.83090795,58.42054967,1.004586161
520,7.501082554,23.92919123,36.73383575,6.271480033,0.99899397
521,6.59120932,32.59365815,23.25362086,51.8444303,0.979498874
522,41.89058702,-24.50688082,20.90761125,29.91138478,0.99047026
523,-11.18647933,11.83992276,76.86550057,-42.46205943,1.013807511
524,17.10274141,3.31084131,27.08265888,57.41112221,1.009575869
525,39.56316744,4.85420515,2.840058103,41.64121276,1.001037577
526,42.79934906,-14.33456782,58.29374436,62.80292795,0.970387363
527,-5.111733489,31.1558364,16.86591125,-29.0885516,0.969114976
528,8.391405879,-18.12755216,-31.64504066,42.78335009,0.993023542
529,18.35853338,-19.17316298,117.008854,-49.93094493,1.037308788
530,1.339191706,34.14901113,36.80659928,43.18402373,0.99819179
531,20.92750569,10.1437194,113.6246865,-2.158739842,1.015729159
532,-5.254550779,-0.786758638,9.763639306,65.02134942,0.982558282
533,15.81562719,13.26151816,-31.7044143,74.05030649,0.972072741
534,26.60361351,4.593538245,105.809219,-30.65305153,1.011371607
535,13.25853924,6.244066184,29.49439525,-4.214957541,1.022793707
536,-1.729144508,2.614987329,80.58417321,0.29608633,1.004998317
537,15.42255228,-18.83580934,17.90487086,33.52236956,0.995249526
538,-9.910820466,32.70701017,34.26436986,-9.151011895,1.007644234
539,22.3831094,-21.50448157,13.19456094,40.57105918,1.007310547
540,15.00909495,-1.223846571,36.2534103,-43.36904121,1.033489669
541,-8.90875543,26.31951422,7.857530966,-16.42182487,1.001114664
542,6.787386028,-12.8634663,77.85051945,-3.761331967,1.034331463
543,32.64029958,11.60192499,122.3821008,46.53579238,0.968670132
544,39.13434058,18.07466457,69.31579901,12.85029749,1.007136595
545,-1.716835581,14.77225692,71.32938266,41.98817899,0.978266091
546,22.97126677,32.47456399,137.2438383,69.16533592,0.978059866
547,41.0119748,29.43025463,136.3148845,32.70272271,0.999278961
548,-8.336367299,-24.60989889,107.074725,-3.789633274,1.030905958
549,27.53136191,-6.335718051,92.32779832,70.37473755,0.988357253
550,24.86627584,9.893868348,-1.649203648,15.89100471,0.998239484
551,-10.10145056,4.530078357,38.27491146,-29.76011511,1.017391281
552,39.00050598,14.66943183,24.76535743,-8.599465374,1.002242906
553,16.69668698,-11.14544725,52.59542565,-26.66885489,1.018772501
554,29.83330707,-4.861882762,78.97200446,19.51288407,1.014497134
555,28.13512102,14.36258769,42.80111283,-9.418559426,1.004758413
556,-5.474025599,-17.24551464,43.00958615,-12.41510957,1.019247579
557,29.56176425,-17.42876555,92.57101035,6.098835431,1.00369894
558,8.437960747,25.17341883,-11.45077556,-5.04154671,0.996757248
559,18.85924104,-22.32813975,16.12552305,-12.0311466,1.005497006
560,39.97472616,-19.16137028,50.76290592,43.55512554,1.02463127
561,36.15636871,-18.13289534,136.7932691,46.77622468,1.014282541
562,-5.195118915,15.51964138,16.6201363,-11.36364422,0.998822179
563,-8.73334563,0.050658978,67.76912575,28.4198586,0.993618433
564,6.709673676,11.35540772,97.49925167,47.40562321,0.973483747
565,-10.81286671,34.28308936,-2.630285595,-33.25099054,0.991841884
566,0.871963203,-2.359619803,-9.217894069,70.81389415,0.966535271
567,16.85848817,-18.89895057,30.73437659,74.86980098,1.009834432
568,15.79732084,-19.0143316,76.8351183,62.05651348,1.024513766
569,23.79601808,27.13611132,97.47975452,2.185913201,0.994034411
570,-5.574594456,7.673566063,28.12386823,-21.93648367,1.000048982
571,41.82591179,21.46295632,107.6545076,-39.11510623,1.000933006
572,39.69562284,8.622378865,-1.686997833,-45.99531955,1.019039393
573,17.38476852,-23.46792128,73.01293744,-35.56058329,1.017848849
574,-9.512616713,26.40833732,118.414751,39.37532364,0.981928941
575,23.59300381,-4.243908389,36.01737977,60.25957964,1.007266649
576,19.67572153,-14.88660488,22.51613215,42.44084054,1.005468691
577,25.20667275,0.772208972,117.6289064,66.72221417,0.989633046
578,21.88001818,30.41969823,15.22707421,0.895038761,0.997658667
579,10.03952438,13.57733426,97.5557539,-33.35283549,1.01529958
580,-4.274785927,-21.64683513,47.64867431,3.453867655,1.018789529
581,20.33942794,-15.12943402,122.8290858,-31.73262267,1.013879891
582,-8.363551481,-7.664004078,32.74756296,27.38299916,0.972014865
583,11.33465521,10.81741694,7.191639961,59.95285021,0.988215951
584,24.85621344,28.01207886,33.29185751,-9.066674457,0.995672442
585,37.06313945,-19.11215747,-13.8207205,31.88613654,1.000916814
586,18.33785088,24.04834537,84.39419892,-47.26824217,1.010992736
587,20.26157523,6.201540941,71.88559256,-46.66339502,1.030244123
588,-7.996895216,-17.24345198,0.253286374,-8.509281497,1.000375701
589,14.89080338,30.9461787,92.58984688,54.82178443,0.987854284
590,6.254189325,34.52000164,95.38673148,40.68958284,0.976182254
591,41.21346915,9.040504603,-30.86983168,8.761487208,0.990604955
592,-8.077084782,-2.298980006,50.67813251,10.88309761,0.99819509
593,40.94428916,-1.611506267,113.955424,20.27926262,1.004218142
594,27.71546789,35.9337025,43.99385745,-17.46454231,0.994927901
595,-6.803197912,22.67873467,123.5808627,28.66828104,0.983680388
596,0.373625579,15.29010831,-32.63314262,-39.49006429,1.041116808
597,8.876052518,16.26189276,132.2690329,-46.37823724,1.013743782
598,40.35354747,-15.65409574,109.486209,13.73184888,1.00654107
599,10.55207116,-8.076082159,11.24356479,33.20588642,1.020001529
600,-1.253040756,-8.289108397,34.88698246,-4.414625535,1.014113495
601,7.15103037,-7.060999775,-27.87236351,45.77955622,0.963589568
602,24.26907278,-15.06118771,38.29352162,52.31240532,0.997933342
603,23.45278854,-24.2970426,-24.40245389,9.40872472,1.016858223
604,38.0198471,6.763421868,40.99132096,-28.73065012,1.028525169
605,9.946630867,37.18169591,20.90178216,1.878549087,1.003014081
606,-6.976576786,13.11347973,116.6217124,50.12722838,1.000866953
607,0.866757737,-3.895592587,32.09215747,73.60961198,0.952432524
608,15.58714494,7.977856806,-30.42406516,66.99279466,0.977418153
609,36.26974667,13.32820524,86.08818054,2.424505601,0.991029063
610,4.851812647,-13.88114236,48.65579616,65.14782859,1.003152036
611,35.08937142,3.8720534,-13.88792963,16.53670974,0.962667896
612,28.65232537,20.52706801,60.98869494,-2.92585571,0.965693199
613,24.4166533,31.59079018,-15.10479942,-6.260596919,0.995048127
614,-4.492574543,34.79323254,39.55077122,25.90913453,0.979611354
615,42.18571645,27.31839019,-24.25549439,16.09047087,0.987842122
616,19.37690146,31.24647182,71.19653473,46.19156501,0.988374618
617,9.921062146,21.95464069,84.92717884,-45.13740488,1.040430185
618,40.29199335,-4.615060017,-17.98124741,-32.17440641,1.004564949
619,27.66429009,14.75652764,5.578928535,66.70479741,0.970502516
620,26.41511182,33.37384842,66.46573259,24.29133791,0.987132297
621,22.2150204,-13.85833768,-37.38126792,72.7604158,0.974100445
622,23.1638758,-7.502307924,50.77178767,70.03037521,0.985113808
623,-0.10999206,3.497649191,-19.39740891,20.12132686,1.007717557
624,6.167124421,-13.17914569,43.59922383,-31.82017057,1.00951965
625,25.37672283,-11.18463676,117.1051113,8.693240751,1.011599338
626,23.87860183,23.70134245,12.52311011,12.61227378,0.973795509
627,-11.88954011,-1.852458677,-7.831224422,-7.001710265,1.01135646
628,17.46948011,-3.288225086,62.70358634,54.56622719,0.979128543
629,20.6200788,-6.146445416,14.95560721,18.29742071,1.004327563
630,7.400357561,3.32973379,-27.63796573,-15.17686567,1.007263404
631,-3.031075004,36.8975718,7.388058828,-25.51842583,0.988967138
632,21.24545043,-20.59497214,91.69294181,-20.56516326,1.027404775
633,-3.458025133,34.24220667,108.4398562,-33.52667897,1.01610182
634,6.541755207,14.25793532,0.934721864,-18.26165005,1.010140081
635,15.67774435,5.098066298,127.2606904,-40.52675174,1.03969392
636,9.896417837,-23.74692612,78.72121436,49.5830113,1.005681283
637,3.91742165,16.91491186,94.25248351,14.91371363,0.985489416
638,-0.015327304,-22.35890588,105.0968764,12.58052807,1.008483965
639,12.48927109,-2.0740496,15.07888599,41.43387239,0.981660184
640,8.613282739,4.07053894,114.1891294,-31.49535993,1.007766474
641,39.46643287,15.46354662,-33.15139784,34.86064989,0.972459573
642,43.10223912,16.99311505,103.8290869,-18.20716022,0.988958548
643,17.01392777,-15.78073735,131.8762206,13.7955763,0.999781191
644,2.728616368,33.33256464,111.0881776,-1.424635002,0.999863703
645,21.36963786,19.28049232,63.29919838,-8.460572719,1.015012196
646,10.11869878,4.760514726,74.26926335,-39.04246756,1.024977504
647,36.76936296,5.776601305,-25.39993531,-14.06637809,1.011039743
648,43.86251479,10.52139554,37.63445376,4.279531155,1.013786763
649,17.67611564,20.54310144,77.96891779,34.19875658,0.975025556
650,-1.856986709,22.13805533,-26.73932586,37.35968139,0.936778865
651,16.93423957,0.668785844,115.5365797,58.85413222,0.981603872
652,26.71298101,28.89921801,123.1279275,40.14184222,0.977952027
653,38.04286742,15.57713313,111.5798743,-1.394378311,1.000415442
654,14.85116175,37.46910675,17.82007988,-25.34143952,0.998257969
655,-3.34922605,-21.83218916,1.783212176,20.10058566,1.018203695
656,11.74616859,-17.49207177,84.75896887,-2.421161007,1.009513408
657,33.45872397,1.458167446,132.313723,54.51983783,0.989771427
658,23.30356888,-22.98322193,0.315245708,39.38645614,0.983973347
659,16.12323268,-4.649491476,81.47518726,69.53079606,0.98087518
660,3.966068715,7.65048861,127.7197595,-1.540999113,1.019249924
661,37.00089746,18.75637021,59.93202473,44.31570103,0.983045064
662,32.98016281,23.23102775,32.63293462,-11.28817018,0.991950781
663,8.250734249,3.005515282,70.82360055,-21.455393,1.032399789
664,26.21135879,15.6788228,88.78552885,48.36432871,0.994425431
665,-8.263077227,-13.12020626,89.27696886,37.93618215,1.019176929
666,-2.020591035,-6.116912965,-35.85711156,48.53686573,0.960500811
667,43.53621391,-23.37857573,43.40482227,-30.17633613,1.035854971
668,42.26618892,-10.40478115,124.2220704,64.08226564,0.989494869
669,19.40939505,-24.11661398,17.84583948,41.13207536,0.995552015
670,25.04401883,-16.88892271,36.79256588,29.12833908,1.012823608
671,19.43880183,-9.38257764,17.29029826,-10.03532841,1.016354785
672,5.911735356,-6.151189994,130.0104383,-8.53036467,1.02730281
673,43.09427174,-24.11800919,-29.42818821,-38.55286725,1.041939313
674,31.78293576,-11.55263109,109.4899757,-44.82750622,1.019924522
675,9.281956093,12.86603287,-33.53830113,62.16024534,0.950832438
676,-8.857436733,-24.01122533,77.44138455,27.45568098,0.975213688
677,-5.988775596,-21.60680141,70.55205539,16.44714718,1.031256205
678,37.3694046,26.63455174,48.74395815,-7.497377954,1.003464905
679,43.74960828,31.78920709,122.5617205,-18.95212512,1.000710001
680,41.29813219,16.82542456,98.58974369,55.372626,0.976540306
681,12.72374356,12.55214288,12.36432536,35.43914799,0.948273981
682,-5.266933852,0.63505902,3.049044837,57.22190424,0.987620272
683,16.55263021,-15.50604232,-30.15488671,-24.15039827,1.008824569
684,16.24262149,18.88458125,-19.47393123,-48.23570467,1.011210176
685,10.52765909,7.235832031,-1.290418391,-29.78186744,1.03428561
686,-5.666741094,15.93146282,-15.32056324,-32.17967277,1.01211362
687,41.17704479,-3.091384797,94.19617337,-14.57573151,1.015034646
688,9.04082598,30.63203787,99.73294095,65.99765318,0.959927319
689,-2.707792097,28.22169524,132.5342015,56.51046218,0.979652398
690,40.63221097,-14.66435347,32.17799173,-29.15786436,1.03587844
691,14.70508289,22.19847112,116.8257826,34.64020145,0.989668238
692,-11.16759198,14.16008251,53.42359807,55.24608384,0.989877071
693,9.793432901,-24.7775654,38.27210128,0.532295502,1.03560027
694,30.92004578,-10.71322859,113.2333006,24.39700885,1.015935681
695,20.62993761,9.297319821,58.75239834,58.07866567,0.960821119
696,8.324413843,23.96558838,50.7060904,-19.21836781,0.999495599
697,-3.840936566,17.06223426,51.1201975,70.02980998,0.99052225
698,12.19496969,-4.495745282,72.71778509,-43.06775662,1.033358201
699,6.871983528,16.91033257,-9.096890172,40.3456243,0.999238568
700,-8.488352999,-1.486191451,135.3409912,-41.41411977,1.023222981
701,4.907166011,29.11558972,60.14173914,54.49011508,0.983212695
702,12.31010301,26.69412214,64.30731046,-6.035075129,0.99639023
703,-7.601278273,33.58329247,92.0634453,68.30181417,0.968515978
704,13.47957415,-12.16225544,101.2592636,6.917566767,1.008649136
705,0.903654181,-21.85165444,27.97221222,-21.38576116,1.024145453
706,39.21304129,5.374203169,-18.69401418,-4.876597558,1.009073538
707,39.07027996,-2.553350763,22.61461646,-44.75053703,1.018527536
708,18.30267731,36.19207878,108.4782554,17.70775792,1.003835446
709,14.4110624,-1.79375378,57.63463662,38.41691138,0.980193926
710,-8.476203011,-18.90075755,109.0141157,-23.61475006,1.037982931
711,26.75155609,33.76881213,14.69939975,-28.15247744,1.019480819
712,17.74367604,17.33326434,-14.42251764,-27.016278,0.998089089
713,16.21985772,-17.13777787,26.23229497,20.62654123,0.991368095
714,-11.12273133,21.89535246,60.38467868,-48.85455765,1.021126763
715,9.770828042,32.69549235,-1.793719958,34.42806433,0.994050702
716,30.09549492,6.701793492,-18.37213326,-27.61896205,1.02224445
717,-10.18081412,-19.21040207,32.41121973,20.34881012,1.007171369
718,4.804368408,14.9272175,77.1398246,23.16598521,0.99673714
719,7.601887204,33.78527749,39.19483945,59.81790392,0.940630717
720,38.49636748,24.02177263,23.75228177,73.92826471,0.963368831
721,11.77366129,31.40112212,124.532202,-24.53621029,0.996434474
722,40.09392259,36.01540839,0.654219828,-45.28414382,1.001205152
723,16.11152154,33.35824029,97.08292037,23.55493202,0.996422302
724,3.883063917,-7.434671511,27.13661405,-17.5297304,1.013312841
725,-4.315533617,-21.53472996,38.07650875,41.46245786,1.004863937
726,8.344205832,25.29798085,42.28338299,51.75980311,0.998812658
727,21.05900252,25.54750467,125.8004291,45.42307236,0.990475734
728,-7.449109319,-12.9956393,-18.94713375,47.22821338,0.98970282
729,36.81545708,14.90963076,7.232068095,38.59429424,1.00391724
730,0.923595735,0.852929195,43.56281712,-8.358617804,1.012376249
731,39.74538866,8.558941438,-33.05466983,-14.33272542,0.966810401
732,40.56168012,33.17881337,26.97322913,54.6551442,0.979465878
733,-3.300367682,-9.243850505,-29.95057146,51.18971322,1.002805698
734,0.793737751,17.47234249,96.98514164,65.51175713,0.96796121
735,-7.382950583,30.35930623,31.21008225,58.25395256,0.975768956
736,14.69395949,6.930373979,33.90087138,-17.00996184,1.002847574
737,27.25110535,-10.23690748,67.22434481,50.34041874,0.9692529
738,35.41126183,6.759776193,133.0745195,63.93868312,0.964179288
739,-2.148716956,6.846908619,36.67884121,51.76539602,0.971307583
740,28.06998775,8.440366202,69.23220855,-27.05402298,1.017212395
741,21.53769599,23.08539168,47.10820547,-35.75726426,1.014412151
742,30.89932803,6.173522091,39.50455208,52.02119802,1.000167263
743,40.86350878,-5.98373286,124.8685409,-42.27453425,1.011587696
744,28.61879177,-9.355133819,4.486581104,-35.48813441,1.007784815
745,14.98490668,13.9140961,-10.79595438,-44.3863547,1.004943939
746,-7.373526324,-13.77832406,59.6425993,-32.78128981,1.021820749
747,-9.86082906,29.58261218,-34.07547961,-11.71681455,1.016133332
748,27.25777205,31.23033127,51.60759855,13.3324775,0.998139935
749,-6.122071697,26.23868084,-1.013043341,16.50857882,0.99422488
750,2.621479074,36.46225488,98.06482398,34.34057501,0.97386749
751,10.65453014,9.23794228,87.11078032,-16.83091197,1.011703525
752,31.9873802,1.101406806,85.63084577,-47.53133033,1.023239279
753,38.78470351,-17.08646235,-23.73259606,42.77121758,1.010642439
754,-4.08621771,-11.86026527,45.78307569,-8.40134518,1.02997186
755,28.25102195,20.47367902,58.32250999,3.617838241,1.002757023
756,23.29301529,11.44979766,35.07772002,4.088102255,1.000334373
757,34.53553667,37.43985678,64.99706881,-13.08818957,0.984247171
758,13.05004391,-22.47324783,93.56451102,-13.12986772,1.021356125
759,24.57811098,16.87055796,-11.76928038,-12.35337825,1.006039173
760,-4.672018476,21.44207439,104.6744462,-20.30091731,0.972635053
761,0.497217711,6.67286871,79.05686037,54.57102359,1.003078553
762,1.727521297,21.07523737,44.00114638,-10.24895876,0.984291392
763,5.334550813,-5.802878575,58.28349171,-6.308539721,1.005821925
764,-0.397744737,5.823786477,65.05665653,23.49061472,0.988948585
765,31.35373512,-17.02572449,121.098208,22.91124235,1.004599838
766,17.2535365,35.4137675,66.71757436,27.57191021,0.970178759
767,36.59855385,-10.63490813,116.8489315,-41.63309435,1.041604858
768,31.10947445,17.07773395,59.99977236,8.659377371,1.004195048
769,11.16277753,11.23415863,83.10864452,34.30436365,0.996107442
770,30.06423122,-11.32547897,6.909845506,-24.35182908,1.022668483
771,22.65348031,4.307937426,-28.71282403,15.49168606,0.965198103
772,16.88591043,12.87467653,84.53575793,7.970626573,1.014036525
773,-5.352647792,6.476915455,-9.685635719,21.72367688,0.997244297
774,27.60821499,-9.742176385,63.85960243,52.46632026,0.967939418
775,16.76892146,23.73264928,49.07087455,65.06310931,0.969888897
776,-5.242030213,21.06838213,20.76301009,26.86664505,1.003394445
777,-3.193872496,12.00074429,102.1878233,31.63833086,0.983831628
778,-2.7476502,4.046634992,126.7266825,-22.45195225,1.027707459
779,-2.402337842,8.038221,53.28564951,26.91782648,1.00322178
780,36.77239816,-17.69552842,-9.857133177,22.62701762,1.025853514
781,29.50503306,-3.249213453,-25.89059844,-4.263442135,1.016142533
782,26.68461418,10.36473911,-29.65988909,44.77166938,0.989823245
783,1.868676707,18.16609525,127.3046564,59.64489258,0.985651765
784,5.253005496,10.13537609,27.52836322,-7.201919665,1.004820303
785,8.754508184,-12.56810421,-23.84571553,68.17017335,0.992105104
786,25.61289848,27.62456484,-9.042332933,-7.215181757,0.987854108
787,-11.79068234,-16.92231459,19.91728585,13.11895496,0.983667365
788,3.976026438,14.31250014,75.49125317,-29.84552204,1.012818383
789,-2.635373113,13.31308517,11.0625319,-30.65191644,1.010795308
790,26.24351229,22.71740763,-17.48688736,-6.891933138,1.007751706
791,11.85953765,-5.457226593,30.8230081,18.40301171,0.989087728
792,-5.662228731,8.346909451,105.5647615,51.90598434,0.989777258
793,25.5093482,-18.91602582,31.29247143,1.741014991,1.003926353
794,30.98100641,23.52209895,36.39327123,56.68447867,0.975877364
795,-7.951858015,-2.212165273,26.12765786,-23.26637454,1.031605665
796,16.56698258,-2.086974867,-34.91224115,40.31784977,0.99684855
797,2.328111666,18.57953245,17.02137141,41.86532204,0.970604038
798,-7.559903158,-11.51912606,20.44557015,39.18040201,1.009248608
799,7.022163778,5.497426327,53.15153884,-39.02900082,1.015980923
800,23.13233853,-11.18383812,64.00059466,25.70343312,0.997755562
801,17.22385429,3.101562979,98.77063767,38.84076226,0.992653336
802,39.9554991,26.48296709,48.98113099,-31.76307883,1.001436956
803,31.59915099,31.75716359,-32.29843304,48.88642643,0.984863628
804,39.27151557,-11.75565465,131.575922,-14.71621237,1.033425918
805,40.26658098,18.05951235,55.19546613,64.48861022,0.979297443
806,-7.757737196,22.08572896,104.874368,60.73008908,0.965076432
807,7.114448426,19.35741023,1.835702387,1.448228003,1.000676532
808,14.62537431,-14.17597695,75.59447336,21.05329243,1.020586982
809,21.79366642,18.29110935,74.28274838,21.87790763,0.990303867
810,29.69071281,32.56450395,80.31566105,-26.44446741,1.00951933
811,24.67951087,3.845581985,112.2952037,55.26087471,0.982055559
812,9.607765589,20.84014584,11.55936969,57.58789783,0.98727648
813,42.66195253,13.75191135,25.91523926,-23.51127107,1.017030569
814,24.81280679,-11.32180593,-12.31773781,14.00690574,1.002326049
815,-1.764090966,35.65910631,87.12304009,-29.56655486,1.003650481
816,-0.848827577,29.96869561,15.05274694,-1.834284192,1.006788392
817,-0.617003707,-11.47067877,134.6781082,53.45082655,1.010378642
818,20.16365148,36.14006095,51.89173141,74.95292086,0.933826488
819,42.96383729,-19.55215828,34.11418441,36.5350811,1.018302976
820,8.078573306,-13.03643797,64.71945134,-34.99396932,1.031003213
821,-8.311592636,-2.889633836,69.4138409,-44.96077641,1.0466775
822,21.20600439,28.52076966,-28.86848882,-28.25253362,1.001724788
823,38.97234122,-3.839473084,92.71364011,72.01193244,0.989959614
824,3.712627445,7.559896558,7.330369275,6.906012027,1.012467084
825,-7.542193851,-24.91024228,85.02568184,27.64780625,1.020842406
826,30.49940146,-9.505407196,108.3083635,-44.04010358,1.034736186
827,-10.67893708,4.425138249,-7.859444074,25.00755734,0.988970695
828,30.72582332,-24.83437398,-2.940631582,31.76644273,1.011569006
829,13.29557806,-24.82587,90.5329986,-45.05163326,1.036152587
830,-0.039290468,24.62173203,-0.882402115,28.30226447,0.993124499
831,35.14814379,6.122669957,34.96182132,31.15652735,1.003850709
832,36.65964874,-13.5386384,27.66300909,14.70863176,1.013251277
833,23.150855,-18.02264248,-24.0212332,-28.27601301,1.041315284
834,-10.27190234,-19.35911309,130.3317519,70.5124805,0.994943926
835,-6.505665863,0.119814534,9.376240899,-29.44650761,1.009528705
836,11.11319552,-19.97601341,8.511335824,66.55488182,0.96145699
837,35.07985067,-18.31895099,37.92784989,-30.17697417,1.018105497
838,26.5686462,2.859459476,-4.933039352,49.18575111,0.963824556
839,13.12793714,-6.355342152,-4.919262298,-26.5284255,1.024984172
840,16.42419296,4.944174457,90.34770349,16.66248936,1.019538452
841,35.04856983,14.05564375,83.96009586,51.19022724,0.986632153
842,30.74984095,17.57339187,54.04578483,-28.47828013,1.003659864
